"last_name, first_name","player_id","year","player_age","ab","pa","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","r_total_caught_stealing","r_total_stolen_base","b_hit_by_pitch","b_intent_walk","b_sac_fly","woba","sprint_speed"
"Tovar, Ezequiel",678662,2023,21,581,615,91,37,4,15,166,25,27,4.1,".253",".408",".287","0.695","0.155",".328","5","11","4","0","3",".298","28.1"
"Hayes, Ke'Bryan",663647,2023,26,494,525,81,31,7,15,104,28,19.8,5.3,".271",".453",".309","0.762","0.182",".315","6","10","0","1","3",".324","27.1"
"Chang, Yu",644374,2023,27,105,112,9,2,0,6,34,3,30.4,2.7,".162",".352",".200","0.552","0.190",".169","0","4","2","0","0",".236","28.2"
"Madrigal, Nick",663611,2023,26,270,294,52,16,1,2,24,10,8.2,3.4,".263",".352",".311","0.663","0.089",".283","2","10","9","0","0",".294","28.0"
"Bellinger, Cody",641355,2023,27,499,556,97,29,1,26,87,40,15.6,7.2,".307",".525",".356","0.881","0.218",".319","6","20","5","3","12",".370","28.3"
"Hernández, Yonny",660634,2023,25,22,27,2,1,0,0,8,2,29.6,7.4,".136",".182",".231","0.413","0.046",".200","0","0","1","0","1",".197","25.6"
"Profar, Jurickson",595777,2023,30,459,521,73,27,2,9,90,50,17.3,9.6,".242",".368",".321","0.689","0.126",".279","0","1","6","0","5",".304","25.6"
"Suárez, Eugenio",553993,2023,31,598,694,88,29,0,22,214,70,30.8,10.1,".232",".391",".323","0.714","0.159",".314","1","2","15","0","11",".313","26.4"
"Kiermaier, Kevin",595281,2023,33,370,408,63,21,6,8,86,29,21.1,7.1,".265",".419",".322","0.741","0.154",".321","1","14","4","0","4",".320","28.8"
"Mead, Curtis",678554,2023,22,83,92,16,3,1,1,21,7,22.8,7.6,".253",".349",".326","0.675","0.096",".328","0","0","2","0","0",".302","26.7"
"Díaz, Elias",553869,2023,32,486,526,90,25,1,14,118,34,22.4,6.5,".267",".409",".316","0.725","0.142",".324","0","1","2","0","4",".314","25.0"
"Moustakas, Mike",519058,2023,34,352,386,60,15,0,12,95,23,24.6,6,".247",".392",".293","0.685","0.145",".296","0","0","3","1","8",".294","25.2"
"Mathias, Mark",664029,2023,28,62,72,12,2,0,0,15,10,20.8,13.9,".226",".258",".333","0.591","0.032",".298","0","3","0","0","0",".278","27.6"
"García, Luis",671277,2023,23,447,482,88,18,4,9,60,27,12.4,5.6,".266",".385",".304","0.689","0.119",".286","4","9","0","1","7",".297","27.2"
"Franco, Wander",677551,2023,22,442,491,78,23,6,17,69,42,14.1,8.6,".281",".475",".344","0.819","0.194",".297","10","30","3","3","4",".349","27.5"
"Cabrera, Miguel",408234,2023,40,334,370,62,20,0,4,74,31,20,8.4,".257",".353",".322","0.675","0.096",".317","0","0","2","0","3",".299","23.1"
"White, Eli",642201,2023,29,14,17,1,0,0,0,7,2,41.2,11.8,".071",".071",".235","0.306","0.000",".143","0","0","1","0","0",".176",
"Marte, Noelvi",682622,2023,21,114,123,26,7,0,3,25,8,20.3,6.5,".316",".456",".366","0.822","0.140",".384","2","6","1","0","0",".357","29.1"
"Torkelson, Spencer",679529,2023,23,606,684,75,34,1,31,171,67,25,9.8,".233",".446",".313","0.759","0.213",".269","0","3","6","1","5",".326","27.4"
"Acuña Jr., Ronald",660670,2023,25,643,735,137,35,4,41,84,80,11.4,10.9,".337",".596",".416","1.012","0.259",".338","14","73","9","3","3",".428","28.0"
"Allen, Nick",669397,2023,24,303,329,57,4,2,4,52,17,15.8,5.2,".221",".287",".263","0.550","0.066",".253","1","5","1","0","2",".245","27.9"
"Smith, Will",669257,2023,28,464,554,79,21,2,19,89,63,16.1,11.4,".261",".438",".359","0.797","0.177",".277","0","3","15","2","12",".345","27.2"
"Pillar, Kevin",607680,2023,34,197,206,26,10,0,9,50,6,24.3,2.9,".228",".416",".248","0.664","0.188",".255","1","4","0","0","3",".280","28.2"
"Nevin, Tyler",663527,2023,26,95,111,13,3,1,2,25,12,22.5,10.8,".200",".316",".306","0.622","0.116",".246","1","0","3","0","1",".282","25.7"
"Báez, Javier",595879,2023,30,510,547,82,18,4,9,125,24,22.9,4.4,".222",".325",".267","0.592","0.103",".274","0","12","9","0","3",".261","28.1"
"Rodgers, Brendan",663898,2023,26,178,192,32,9,1,4,41,11,21.4,5.7,".258",".388",".313","0.701","0.130",".316","0","0","3","0","0",".307","26.3"
"Marte, Ketel",606466,2023,29,569,650,97,26,9,25,109,71,16.8,10.9,".276",".485",".358","0.843","0.209",".300","2","8","5","2","5",".361","27.7"
"Wells, Austin",669224,2023,23,70,75,6,6,0,4,14,3,18.7,4,".229",".486",".257","0.743","0.257",".226","0","0","0","0","1",".309","26.7"
"McMahon, Ryan",641857,2023,28,555,627,76,31,3,23,198,68,31.6,10.8,".240",".431",".322","0.753","0.191",".326","5","5","1","2","3",".325","25.8"
"Dalbec, Bobby",666915,2023,28,49,53,7,2,0,1,28,4,52.8,7.5,".204",".306",".264","0.570","0.102",".450","0","1","0","0","0",".254","28.1"
"Abreu, Wilyer",677800,2023,24,76,85,16,6,0,2,23,9,27.1,10.6,".316",".474",".388","0.862","0.158",".431","1","3","0","0","0",".375","26.7"
"Marsh, Brandon",669016,2023,25,404,472,69,25,6,12,144,59,30.5,12.5,".277",".458",".372","0.830","0.181",".397","2","10","4","2","4",".358","28.6"
"Wall, Forrest",657088,2023,27,13,15,3,2,0,1,4,2,26.7,13.3,".462",".846",".533","1.379","0.384",".625","1","5","0","0","0",".569","28.2"
"Arcia, Orlando",606115,2023,28,488,533,87,25,0,17,102,39,19.1,7.3,".264",".420",".321","0.741","0.156",".301","0","1","3","0","3",".321","25.9"
"Renfroe, Hunter",592669,2023,31,498,548,65,31,0,20,125,44,22.8,8,".233",".416",".297","0.713","0.183",".270","0","0","3","0","3",".308","26.8"
"Chavis, Michael",656308,2023,27,91,96,17,3,0,2,33,5,34.4,5.2,".242",".341",".281","0.622","0.099",".357","0","1","0","0","0",".273","28.7"
"Suzuki, Seiya",673548,2023,28,515,583,90,31,6,20,130,59,22.3,10.1,".285",".485",".357","0.842","0.200",".341","7","6","2","3","7",".358","28.5"
"Julien, Edouard",666397,2023,24,338,408,56,16,1,16,128,64,31.4,15.7,".263",".459",".381","0.840","0.196",".371","0","3","2","0","3",".366","27.0"
"O'Hoppe, Logan",681351,2023,23,182,199,23,6,0,14,48,14,24.1,7,".236",".500",".296","0.796","0.264",".240","1","0","2","0","1",".337","27.9"
"Allen, Greg",656185,2023,30,23,28,2,1,1,1,10,2,35.7,7.1,".217",".478",".333","0.811","0.261",".333","1","3","2","0","0",".349","27.0"
"Jones, Nolan",666134,2023,25,367,424,63,22,4,20,126,53,29.7,12.5,".297",".542",".389","0.931","0.245",".401","4","20","3","3","1",".395","28.4"
"Reyes, Franmil",614177,2023,27,59,65,9,0,0,2,24,4,36.9,6.2,".186",".288",".231","0.519","0.102",".257","0","0","0","0","2",".227","26.5"
"Hall, Darick",669742,2023,27,54,56,7,1,0,1,18,2,32.1,3.6,".167",".241",".196","0.437","0.074",".229","0","0","0","0","0",".193","24.0"
"Santana, Carlos",467793,2023,37,550,619,75,33,1,23,104,65,16.8,10.5,".240",".429",".318","0.747","0.189",".255","0","6","0","0","4",".323","25.9"
"Margot, Manuel",622534,2023,28,311,336,56,21,1,4,55,18,16.4,5.4,".264",".376",".310","0.686","0.112",".306","3","9","4","0","3",".299","28.3"
"Basabe, Osleivis",678545,2023,22,87,94,13,5,0,1,25,6,26.6,6.4,".218",".310",".277","0.587","0.092",".295","1","0","1","0","0",".262","28.6"
"Gelof, Zack",680869,2023,23,270,300,37,20,1,14,82,26,27.3,8.7,".267",".504",".337","0.841","0.237",".331","2","14","3","1","1",".357","29.0"
"Alu, Jake",666906,2023,26,159,175,31,2,1,2,42,10,24,5.7,".226",".289",".282","0.571","0.063",".291","1","5","3","0","2",".256","28.1"
"Doyle, Brenton",686668,2023,25,399,431,50,16,5,10,151,22,35,5.1,".203",".343",".250","0.593","0.140",".295","5","22","4","0","3",".257","29.9"
"Abreu, José",547989,2023,36,540,594,86,23,1,18,130,42,21.9,7.1,".237",".383",".296","0.679","0.146",".276","1","0","6","1","6",".295","25.5"
"Perdomo, Geraldo",672695,2023,23,407,495,70,20,4,6,86,64,17.4,12.9,".246",".359",".353","0.712","0.113",".295","4","16","6","1","4",".319","27.2"
"Alfaro, Jorge",595751,2023,30,48,52,2,4,0,1,15,2,28.8,3.8,".146",".292",".212","0.504","0.146",".188","0","0","2","0","0",".223","28.5"
"Hernández, Teoscar",606192,2023,30,625,678,104,29,2,26,211,38,31.1,5.6,".258",".435",".305","0.740","0.177",".342","2","7","8","2","7",".317","28.6"
"Tromp, Chadwick",644433,2023,28,16,16,1,1,0,0,7,0,43.8,0,".125",".188",".125","0.313","0.063",".222","0","0","0","0","0",".133",
"Rortvedt, Ben",666163,2023,25,68,79,5,1,0,2,19,11,24.1,13.9,".118",".221",".241","0.462","0.103",".128","0","0","0","0","0",".219","25.8"
"Soderstrom, Tyler",691016,2023,21,125,138,16,1,0,3,43,11,31.2,8,".160",".240",".232","0.472","0.080",".212","0","0","1","0","1",".216","25.7"
"Stewart, DJ",621466,2023,29,160,185,19,9,0,11,56,15,30.3,8.1,".244",".506",".333","0.839","0.262",".298","1","1","7","0","1",".358","26.3"
"Carlson, Dylan",666185,2023,24,219,255,34,8,1,5,49,26,19.2,10.2,".219",".333",".318","0.651","0.114",".256","0","3","7","0","3",".293","27.6"
"Sheets, Gavin",657757,2023,27,311,344,43,10,0,10,66,28,19.2,8.1,".203",".331",".267","0.598","0.128",".222","0","1","1","2","4",".261","26.5"
"Smith, Josh",669701,2023,25,195,232,21,8,1,6,55,25,23.7,10.8,".185",".328",".304","0.632","0.143",".222","0","1","9","0","1",".287","28.5"
"Lowe, Nathaniel",663993,2023,27,623,724,105,38,3,17,165,93,22.8,12.8,".262",".414",".360","0.774","0.152",".329","0","1","5","2","3",".340","27.3"
"Bethancourt, Christian",542194,2023,31,315,332,44,16,0,11,91,13,27.4,3.9,".225",".381",".254","0.635","0.156",".278","0","1","0","0","3",".271","27.4"
"Sullivan, Brett",664954,2023,29,81,86,13,3,0,1,19,4,22.1,4.7,".210",".284",".244","0.528","0.074",".258","0","0","0","0","1",".232","27.4"
"Gallo, Joey",608336,2023,29,282,332,19,9,1,21,142,48,42.8,14.5,".177",".440",".301","0.741","0.263",".244","1","1","2","1","0",".320","26.6"
"Moore, Dylan",664238,2023,30,145,165,13,9,1,7,56,16,33.9,9.7,".207",".428",".303","0.731","0.221",".280","3","7","4","0","0",".317","27.7"
"Fermín, José",665877,2023,24,51,61,11,1,0,0,8,6,13.1,9.8,".235",".255",".339","0.594","0.020",".279","1","0","2","0","0",".281","28.0"
"Raley, Luke",670042,2023,28,357,406,44,23,3,19,128,28,31.5,6.9,".249",".490",".333","0.823","0.241",".330","3","14","18","0","2",".353","28.8"
"Garlick, Kyle",664247,2023,31,28,30,2,1,0,2,11,2,36.7,6.7,".179",".429",".233","0.662","0.250",".200","0","0","0","0","0",".280","26.1"
"Riley, Austin",663586,2023,26,636,715,107,32,3,37,172,59,24.1,8.3,".281",".516",".345","0.861","0.235",".324","1","3","9","4","11",".363","28.1"
"Rendon, Anthony",543685,2023,33,148,183,27,6,0,2,27,25,14.8,13.7,".236",".318",".361","0.679","0.082",".268","0","2","6","0","4",".312","26.5"
"Baty, Brett",683146,2023,23,353,389,54,12,0,9,109,29,28,7.5,".212",".323",".275","0.598","0.111",".280","0","2","2","0","1",".266","27.3"
"Santander, Anthony",623993,2023,28,591,656,82,41,1,28,152,55,23.2,8.4,".257",".472",".325","0.797","0.215",".299","1","5","6","1","4",".340","26.7"
"Casali, Curt",592200,2023,34,80,96,12,2,0,0,23,11,24,11.5,".175",".200",".290","0.490","0.025",".246","0","0","2","0","0",".239","23.8"
"Myers, Wil",571976,2023,32,127,141,18,3,0,3,48,12,34,8.5,".189",".283",".257","0.540","0.094",".273","1","2","0","0","1",".243","28.0"
"Ahmed, Nick",605113,2023,33,198,210,29,10,1,2,52,12,24.8,5.7,".212",".303",".257","0.560","0.091",".278","1","5","0","0","0",".247","28.1"
"Hampson, Garrett",641658,2023,28,221,252,45,12,1,3,67,23,26.6,9.1,".276",".380",".349","0.729","0.104",".379","0","5","3","0","2",".323","29.8"
"Dickerson, Corey",572816,2023,34,144,152,26,7,1,2,28,7,18.4,4.6,".250",".354",".283","0.637","0.104",".296","1","0","0","0","1",".277","26.6"
"Capel, Conner",668843,2023,26,73,86,14,5,0,0,25,12,29.1,14,".260",".329",".372","0.701","0.069",".396","3","5","1","0","0",".322","27.0"
"Brown, Seth",664913,2023,30,343,378,42,19,1,14,101,30,26.7,7.9,".222",".405",".286","0.691","0.183",".270","1","3","2","1","2",".298","27.3"
"Nootbaar, Lars",663457,2023,25,426,503,73,23,1,14,99,72,19.7,14.3,".261",".418",".367","0.785","0.157",".307","1","11","1","2","3",".344","27.8"
"Westburg, Jordan",676059,2023,24,208,228,32,17,2,3,56,16,24.6,7,".260",".404",".311","0.715","0.144",".336","1","4","1","0","3",".309","28.9"
"Marcano, Tucupita",672779,2023,23,202,220,30,12,2,3,35,10,15.9,4.5,".233",".356",".276","0.632","0.123",".265","2","5","3","0","2",".275","27.6"
"Burdick, Peyton",680814,2023,26,33,37,3,2,0,1,18,3,48.6,8.1,".182",".333",".270","0.603","0.151",".357","0","1","1","0","0",".269","27.8"
"Porter, Logan",682515,2023,27,31,38,4,1,0,1,11,5,28.9,13.2,".194",".323",".324","0.647","0.129",".263","0","0","1","0","0",".297","26.9"
"Wisdom, Patrick",621550,2023,31,268,302,23,8,1,23,111,30,36.8,9.9,".205",".500",".289","0.789","0.295",".237","2","4","2","0","1",".333","27.7"
"Chisholm Jr., Jazz",665862,2023,25,352,383,55,12,2,19,118,26,30.8,6.8,".250",".457",".304","0.761","0.207",".318","3","22","2","0","2",".325","28.4"
"Wendle, Joey",621563,2023,33,297,318,42,16,3,2,67,13,21.1,4.1,".212",".306",".248","0.554","0.094",".264","1","7","2","0","3",".242","27.8"
"Larnach, Trevor",663616,2023,26,183,212,21,7,3,8,72,27,34,12.7,".213",".415",".311","0.726","0.202",".295","1","1","0","1","2",".313","26.7"
"Arraez, Luis",650333,2023,26,574,617,160,30,3,10,34,35,5.5,5.7,".354",".469",".393","0.862","0.115",".362","2","3","4","10","3",".369","26.1"
"Olson, Matt",621566,2023,29,608,720,88,27,3,54,167,104,23.2,14.4,".283",".604",".389","0.993","0.321",".302","0","1","4","8","4",".413","26.2"
"Daza, Yonathan",602074,2023,29,74,80,14,6,0,0,13,3,16.3,3.8,".270",".351",".304","0.655","0.081",".323","0","1","1","0","1",".286","27.4"
"Gurriel Jr., Yuli",493329,2023,39,298,329,50,16,3,4,44,26,13.4,7.9,".245",".359",".304","0.663","0.114",".272","0","4","1","3","4",".287","27.2"
"Duran, Jarren",680776,2023,26,332,362,54,34,2,8,90,24,24.9,6.6,".295",".482",".346","0.828","0.187",".381","2","24","3","1","2",".354","29.5"
"Adrianza, Ehire",501303,2023,33,10,11,0,0,0,0,4,1,36.4,9.1,".000",".000",".091","0.091","0.000",".000","0","0","0","0","0",".063",
"Baddoo, Akil",668731,2023,24,312,357,43,13,1,11,89,42,24.9,11.8,".218",".372",".310","0.682","0.154",".268","3","14","0","2","1",".299","29.0"
"Castro, Rodolfo",666801,2023,24,227,256,35,7,0,6,74,23,28.9,9,".211",".322",".297","0.619","0.111",".284","4","1","5","1","1",".277","27.3"
"Lukes, Nathan",664770,2023,28,26,31,3,1,1,0,9,4,29,12.9,".192",".308",".290","0.598","0.116",".278","0","0","0","0","1",".266","27.4"
"Stephenson, Tyler",663886,2023,26,465,517,78,20,2,13,135,47,26.1,9.1,".243",".378",".317","0.695","0.135",".314","1","0","4","2","1",".305","26.9"
"Palacios, Joshua",641943,2023,27,247,264,38,9,2,10,56,12,21.2,4.5,".239",".413",".279","0.692","0.174",".269","0","5","2","0","1",".297","28.2"
"Marlowe, Cade",687799,2023,26,88,100,13,3,2,3,33,12,33,12,".239",".420",".330","0.750","0.181",".346","2","4","0","0","0",".327","28.9"
"Diaz, Jordan",672478,2023,22,272,293,41,9,0,10,69,17,23.5,5.8,".221",".364",".273","0.637","0.143",".258","1","0","3","0","1",".278","25.3"
"Moreno, Gabriel",672515,2023,23,341,380,70,19,1,7,75,29,19.7,7.6,".284",".408",".339","0.747","0.124",".338","2","6","3","0","7",".325","27.2"
"O'Hearn, Ryan",656811,2023,29,346,368,63,22,1,14,82,15,22.3,4.1,".289",".480",".322","0.802","0.191",".340","1","5","3","2","3",".339","27.7"
"Stefanic, Michael",683021,2023,27,62,71,15,2,1,0,8,8,11.3,11.3,".290",".355",".380","0.735","0.065",".333","1","0","1","0","0",".332","26.0"
"Candelario, Jeimer",600869,2023,29,505,576,63,39,3,22,127,53,22,9.2,".251",".471",".336","0.807","0.220",".292","1","8","13","1","4",".346","27.5"
"Adams, Jordyn",677941,2023,23,39,40,5,0,0,0,16,0,40,0,".128",".128",".125","0.253","0.000",".208","2","1","0","0","1",".110","29.2"
"Castro, Willi",650489,2023,26,358,409,60,18,5,9,99,34,24.2,8.3,".257",".411",".339","0.750","0.154",".328","5","33","12","1","3",".327","28.6"
"Anderson, Brian",605119,2023,30,318,361,48,12,3,9,108,36,29.9,10,".226",".368",".310","0.678","0.142",".309","3","1","4","0","3",".299","26.4"
"Gonzales, Nick",693304,2023,24,115,128,13,8,1,2,36,6,28.1,4.7,".209",".348",".268","0.616","0.139",".278","1","0","4","0","2",".268","28.8"
"Meneses, Joey",608841,2023,31,611,657,118,36,1,13,130,38,19.8,5.8,".275",".401",".321","0.722","0.126",".329","0","0","5","0","3",".314","25.6"
"Martínez, J.P.",679881,2023,27,40,44,7,1,0,1,16,2,36.4,4.5,".225",".325",".250","0.575","0.100",".320","0","0","0","0","2",".246","28.7"
"Blankenhorn, Travis",663905,2023,26,31,37,4,0,0,1,6,6,16.2,16.2,".161",".258",".297","0.555","0.097",".167","0","0","0","0","0",".262","25.5"
"La Stella, Tommy",600303,2023,34,21,24,3,1,0,0,5,3,20.8,12.5,".190",".238",".292","0.530","0.048",".250","0","0","0","0","0",".249","24.1"
"Serven, Brian",661531,2023,28,23,23,2,1,0,0,10,0,43.5,0,".130",".174",".130","0.304","0.044",".231","0","0","0","0","0",".131","25.1"
"Lewis, Royce",668904,2023,24,217,239,45,7,0,15,55,20,23,8.4,".309",".548",".372","0.920","0.239",".354","1","6","2","0","0",".393","28.2"
"Soto, Juan",665742,2023,24,568,708,88,32,1,35,129,132,18.2,18.6,".275",".519",".410","0.929","0.244",".296","5","12","2","11","5",".395","26.8"
"Ramírez, José",608070,2023,30,611,691,107,36,5,24,73,73,10.6,10.6,".282",".475",".356","0.831","0.193",".285","6","28","1","22","6",".346","27.8"
"Jung, Josh",673962,2023,25,478,515,78,25,1,23,151,30,29.3,5.8,".266",".467",".315","0.782","0.201",".340","3","1","5","0","2",".334","26.8"
"Fairchild, Stuart",656413,2023,27,219,255,27,16,2,5,69,25,27.1,9.8,".228",".388",".321","0.709","0.160",".306","3","10","6","0","2",".312","29.2"
"Solano, Donovan",456781,2023,35,394,450,79,26,1,5,100,40,22.2,8.9,".282",".391",".369","0.760","0.109",".366","0","0","15","1","1",".338","25.4"
"Caratini, Victor",605170,2023,29,201,226,41,4,0,7,45,19,19.9,8.4,".259",".383",".327","0.710","0.124",".296","1","1","3","0","3",".312","25.0"
"Bailey, Patrick",672275,2023,24,326,353,50,18,1,7,100,21,28.3,5.9,".233",".359",".285","0.644","0.126",".314","0","1","3","0","1",".282","26.2"
"Gallagher, Cam",595956,2023,30,143,149,12,6,0,0,46,4,30.9,2.7,".126",".168",".154","0.322","0.042",".184","0","0","1","0","1",".145","25.4"
"Wong, Connor",657136,2023,27,371,403,51,25,2,9,134,22,33.3,5.5,".235",".385",".287","0.672","0.150",".341","2","8","6","0","1",".292","28.3"
"Peguero, Liover",678894,2023,22,198,213,35,4,1,7,67,11,31.5,5.2,".237",".374",".280","0.654","0.137",".320","2","6","1","0","1",".284","29.3"
"Trout, Mike",545361,2023,31,308,362,48,14,1,18,104,45,28.7,12.4,".263",".490",".367","0.857","0.227",".335","0","2","7","2","2",".368","29.5"
"McCutchen, Andrew",457705,2023,36,390,473,69,19,0,12,100,75,21.1,15.9,".256",".397",".378","0.775","0.141",".312","3","11","4","1","4",".345","28.4"
"Biggio, Cavan",624415,2023,28,289,338,47,12,0,9,88,40,26,11.8,".235",".370",".340","0.710","0.135",".304","2","5","7","0","2",".318","28.3"
"Loftin, Nick",679845,2023,24,62,68,14,5,1,0,12,4,17.6,5.9,".323",".435",".368","0.803","0.112",".392","0","2","1","0","1",".348","27.2"
"Bichette, Bo",666182,2023,25,571,601,122,30,3,20,115,27,19.1,4.5,".306",".475",".339","0.814","0.169",".355","3","5","2","0","1",".349","27.1"
"Rocchio, Brayan",677587,2023,22,81,86,14,6,0,0,27,4,31.4,4.7,".247",".321",".279","0.600","0.074",".364","0","0","0","0","1",".263","27.4"
"Drury, Brandon",592273,2023,30,485,523,68,30,3,26,136,25,26,4.8,".262",".497",".306","0.803","0.235",".308","2","0","8","0","5",".339","26.9"
"Lamb, Jake",571875,2023,32,51,54,8,1,0,2,15,3,27.8,5.6,".216",".353",".259","0.612","0.137",".265","0","0","0","0","0",".267","25.1"
"Vaughn, Andrew",683734,2023,25,566,615,93,30,2,21,129,36,21,5.9,".258",".429",".314","0.743","0.171",".299","0","0","11","0","2",".321","25.5"
"Martinez, J.D.",502110,2023,35,432,479,55,27,2,33,149,34,31.1,7.1,".271",".572",".321","0.893","0.301",".324","0","1","2","1","9",".369","26.1"
"Clemens, Kody",665019,2023,27,139,148,21,7,0,4,40,8,27,5.4,".230",".367",".277","0.644","0.137",".295","0","0","1","0","0",".281","27.5"
"Naylor, Bo",666310,2023,23,198,230,23,13,0,11,53,30,23,13,".237",".470",".339","0.809","0.233",".267","0","5","1","1","1",".347","27.4"
"Naylor, Josh",647304,2023,26,452,495,91,31,0,17,68,33,13.7,6.7,".308",".489",".354","0.843","0.181",".326","3","10","3","9","7",".354","25.8"
"Schmitt, Casey",669477,2023,24,253,277,32,15,0,5,65,13,23.5,4.7,".206",".324",".255","0.579","0.118",".253","1","2","5","0","3",".254","28.0"
"Semien, Marcus",543760,2023,32,670,753,112,40,4,29,110,72,14.6,9.6,".276",".478",".348","0.826","0.202",".291","3","14","5","1","5",".354","28.7"
"Nido, Tomás",621512,2023,29,56,61,7,0,0,0,18,2,29.5,3.3,".125",".125",".153","0.278","0.000",".179","0","0","0","0","1",".128","24.8"
"Lindor, Francisco",596019,2023,29,602,687,87,33,2,31,137,66,19.9,9.6,".254",".470",".336","0.806","0.216",".277","4","31","12","1","7",".346","28.1"
"Pérez, Carlos",542208,2023,32,168,189,28,4,0,6,40,13,21.2,6.9,".226",".357",".293","0.650","0.131",".256","0","0","4","0","3",".285","24.6"
"Taveras, Leody",665750,2023,24,511,554,88,31,3,14,117,35,21.1,6.3,".266",".421",".312","0.733","0.155",".318","4","14","1","0","4",".316","29.1"
"Massey, Michael",686681,2023,25,428,461,64,18,1,15,99,24,21.5,5.2,".229",".381",".274","0.655","0.152",".261","2","6","4","0","4",".283","27.3"
"Pereira, Everson",677592,2023,22,93,103,10,4,0,0,40,8,38.8,7.8,".151",".194",".233","0.427","0.043",".264","0","4","2","0","0",".202","28.0"
"Moncada, Yoán",660162,2023,28,334,357,55,20,1,11,107,20,30,5.6,".260",".425",".305","0.730","0.165",".350","0","1","2","0","1",".315","26.4"
"Myers, Dane",667472,2023,27,67,70,14,3,0,1,19,2,27.1,2.9,".269",".358",".286","0.644","0.089",".354","1","1","0","0","1",".278","28.9"
"Belt, Brandon",474832,2023,35,339,404,44,23,0,19,141,61,34.9,15.1,".254",".490",".369","0.859","0.236",".370","0","0","2","1","2",".369","26.2"
"Suwinski, Jack",669261,2023,24,447,534,51,21,2,26,172,75,32.2,14,".224",".454",".339","0.793","0.230",".290","2","13","6","2","6",".341","28.6"
"Grissom, Vaughn",687093,2023,22,75,80,17,3,1,0,15,2,18.8,2.5,".280",".347",".313","0.660","0.067",".344","1","0","2","0","1",".289","27.2"
"Kieboom, Carter",666198,2023,25,87,94,12,2,0,4,27,6,28.7,6.4,".207",".368",".266","0.634","0.161",".250","0","0","1","0","0",".277","26.4"
"Pederson, Joc",592626,2023,31,358,425,52,14,3,15,89,57,20.9,13.4,".235",".416",".348","0.764","0.181",".268","0","0","7","6","3",".331","26.4"
"Ellis, Drew",656403,2023,27,23,29,3,0,0,2,7,6,24.1,20.7,".217",".478",".379","0.857","0.261",".214","1","0","0","0","0",".373","27.2"
"Grandal, Yasmani",518735,2023,34,363,405,63,14,0,8,86,36,21.2,8.9,".234",".339",".309","0.648","0.105",".284","0","0","4","1","2",".288","22.8"
"Gonzalez, Oscar",660757,2023,25,173,180,26,7,2,2,46,5,25.6,2.8,".214",".312",".239","0.551","0.098",".278","0","0","1","0","1",".239","28.0"
