"last_name, first_name","player_id","year","player_age","ab","pa","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","r_total_caught_stealing","r_total_stolen_base","b_hit_by_pitch","b_intent_walk","b_sac_fly","woba","sprint_speed"
"Bart, Joey",663698,2023,26,87,95,13,5,0,0,23,3,24.2,3.2,".207",".264",".263","0.527","0.057",".277","0","0","4","0","1",".239","26.5"
"Baker, Luken",663609,2023,26,86,99,13,3,0,2,31,13,31.3,13.1,".209",".314",".313","0.627","0.105",".302","0","0","0","0","0",".285","24.7"
"Thompson, Bubba",669352,2023,25,53,60,4,4,1,0,16,4,26.7,6.7,".170",".283",".237","0.520","0.113",".237","2","4","1","0","1",".230","30.2"
"Montes, Coco",663796,2023,26,38,41,4,2,0,1,12,2,29.3,4.9,".184",".316",".244","0.560","0.132",".240","0","0","1","0","0",".247","27.6"
"Smith, Dominic",642086,2023,28,527,586,100,21,1,12,91,47,15.5,8,".254",".366",".326","0.692","0.112",".286","1","1","10","1","2",".306","25.8"
"Davis, Henry",680779,2023,23,225,255,31,10,0,7,69,25,27.1,9.8,".213",".351",".302","0.653","0.138",".273","5","3","4","2","1",".287","28.2"
"Adames, Willy",642715,2023,27,553,638,65,29,2,24,165,71,25.9,11.1,".217",".407",".310","0.717","0.190",".259","3","5","6","1","6",".311","27.6"
"Bradley Jr., Jackie",598265,2023,33,105,113,8,5,0,1,29,5,25.7,4.4,".133",".210",".188","0.398","0.077",".173","0","0","2","0","0",".180","27.1"
"Tena, José",677588,2023,22,31,34,5,2,0,0,13,3,38.2,8.8,".226",".290",".294","0.584","0.064",".389","0","0","0","0","0",".264","26.8"
"Thompson, Trayce",572204,2023,32,153,179,17,2,0,6,77,24,43,13.4,".163",".294",".285","0.579","0.131",".271","0","2","2","0","0",".266","27.3"
"Newman, Kevin",621028,2023,29,225,253,38,16,0,3,34,17,13.4,6.7,".253",".364",".311","0.675","0.111",".280","1","8","4","0","5",".296","28.0"
"Escobar, Eduardo",500871,2023,34,288,309,48,6,5,6,78,18,25.2,5.8,".226",".344",".269","0.613","0.118",".286","1","2","0","0","2",".267","27.1"
"Bryant, Kris",592178,2023,31,300,335,50,10,0,10,68,29,20.3,8.7,".233",".367",".313","0.680","0.134",".270","0","0","6","0","0",".302","26.4"
"Rios, Edwin",621458,2023,29,28,34,0,1,0,1,16,5,47.1,14.7,".071",".214",".235","0.449","0.143",".091","0","0","1","0","0",".219",
"Merrifield, Whit",593160,2023,34,547,592,111,27,0,11,101,36,17.1,6.1,".272",".382",".318","0.700","0.110",".313","10","26","3","2","6",".304","28.8"
"Mateo, Jorge",622761,2023,28,318,350,46,14,2,7,82,22,23.4,6.3,".217",".340",".267","0.607","0.123",".267","5","32","1","0","3",".265","30.1"
"Higashioka, Kyle",543309,2023,33,242,260,34,13,0,10,74,14,28.5,5.4,".236",".413",".274","0.687","0.177",".292","0","0","0","0","3",".293","25.6"
"Garrett, Stone",656448,2023,27,234,271,37,17,0,9,82,26,30.3,9.6,".269",".457",".343","0.800","0.188",".365","1","3","3","0","5",".344","28.5"
"McKinney, Billy",641856,2023,28,128,147,19,3,1,6,39,17,26.5,11.6,".227",".406",".320","0.726","0.179",".274","0","1","1","1","1",".315","27.1"
"Young, Jared",676724,2023,27,43,47,3,0,3,2,13,3,27.7,6.4,".186",".465",".255","0.720","0.279",".214","0","2","1","0","0",".302","28.5"
"Kohlwey, Taylor",670128,2023,28,13,13,2,0,0,0,5,0,38.5,0,".154",".154",".154","0.308","0.000",".250","0","0","0","0","0",".136",
"Carter, Evan",694497,2023,20,62,75,9,4,1,5,24,12,32,16,".306",".645",".413","1.058","0.339",".412","0","3","0","1","1",".435","29.6"
"Hosmer, Eric",543333,2023,33,94,100,17,3,0,2,25,6,25,6,".234",".330",".280","0.610","0.096",".299","0","0","0","0","0",".269","25.0"
"Haggerty, Sam",664059,2023,29,91,108,18,3,1,1,17,15,15.7,13.9,".253",".341",".364","0.705","0.088",".301","1","10","1","0","0",".321","29.2"
"Neto, Zach",687263,2023,22,289,329,39,17,0,9,77,20,23.4,6.1,".225",".377",".308","0.685","0.152",".272","1","5","16","0","3",".302","27.7"
"Hensley, David",682073,2023,27,84,94,8,1,0,1,35,10,37.2,10.6,".119",".167",".213","0.380","0.048",".188","0","1","0","0","0",".184","27.1"
"Friedl Jr., TJ",670770,2023,27,488,556,88,22,8,18,90,47,16.2,8.5,".279",".467",".352","0.819","0.188",".308","6","27","10","1","3",".353","28.3"
"Pratto, Nick",668472,2023,24,306,345,48,16,0,7,138,29,40,8.4,".232",".353",".307","0.660","0.121",".388","1","1","6","0","4",".292","26.3"
"Jones, Jahmai",663330,2023,25,10,11,1,1,0,0,5,1,45.5,9.1,".200",".300",".273","0.573","0.100",".400","0","1","0","0","0",".257",
"Anderson, Tim",641313,2023,30,493,524,100,18,2,1,122,26,23.3,5,".245",".296",".286","0.582","0.051",".323","2","13","3","0","2",".260","27.2"
"Harper, Bryce",547180,2023,30,457,546,83,29,1,21,119,80,21.8,14.7,".293",".499",".401","0.900","0.206",".352","3","11","5","8","4",".384","27.6"
"Frelick, Sal",686217,2023,23,191,223,34,9,1,3,37,28,16.6,12.6,".246",".351",".341","0.692","0.105",".286","0","7","1","0","3",".309","28.6"
"Vosler, Jason",613564,2023,29,62,65,4,2,1,3,25,3,38.5,4.6,".161",".371",".200","0.571","0.210",".206","0","0","0","0","0",".241","26.0"
"Barrero, José",676480,2023,25,133,149,19,8,0,2,44,15,29.5,10.1,".218",".323",".295","0.618","0.105",".307","2","3","0","0","1",".276","27.5"
"Pache, Cristian",665506,2023,24,84,95,10,7,1,2,27,10,28.4,10.5,".238",".417",".319","0.736","0.179",".327","3","2","0","0","0",".320","27.8"
"Burger, Jake",669394,2023,27,492,540,60,28,1,34,149,32,27.6,5.9,".250",".518",".309","0.827","0.268",".284","1","1","12","0","4",".349","28.0"
"Herrera, Iván",671056,2023,23,37,44,9,2,0,0,11,5,25,11.4,".297",".351",".409","0.760","0.054",".423","0","0","2","0","0",".349","26.7"
"Batten, Matthew",676946,2023,28,120,139,23,6,0,2,30,17,21.6,12.2,".258",".358",".355","0.713","0.100",".330","2","2","1","0","0",".321","28.6"
"Stevenson, Andrew",664057,2023,29,37,40,6,1,0,0,8,2,20,5,".189",".216",".250","0.466","0.027",".241","1","4","1","0","0",".216","29.2"
"Rogers, Jake",668670,2023,28,331,365,41,11,0,21,118,28,32.3,7.7,".221",".444",".286","0.730","0.223",".268","1","1","3","0","2",".312","27.2"
"Ramírez, Harold",623912,2023,28,400,434,92,19,2,12,79,22,18.2,5.1,".313",".460",".353","0.813","0.147",".359","3","5","6","0","6",".349","27.8"
"Hill, Derek",656537,2023,27,47,50,7,1,0,0,11,3,22,6,".170",".191",".220","0.411","0.021",".222","0","1","0","0","0",".190","29.7"
"Johnson, Bryce",669369,2023,27,43,48,5,1,0,1,15,4,31.3,8.3,".163",".256",".229","0.485","0.093",".214","0","3","0","0","1",".218","28.8"
"Pasquantino, Vinnie",686469,2023,25,231,260,31,17,0,9,31,25,11.9,9.6,".247",".437",".324","0.761","0.190",".250","0","0","2","2","1",".327","25.8"
"Sánchez, Jesús",660821,2023,25,360,402,51,23,3,14,107,38,26.6,9.5,".253",".450",".327","0.777","0.197",".321","1","3","2","1","1",".334","27.5"
"Contreras, William",661388,2023,25,540,611,100,38,1,17,126,63,20.6,10.3,".289",".457",".367","0.824","0.168",".348","1","6","5","2","2",".357","26.5"
"Gurriel Jr., Lourdes",666971,2023,29,551,592,83,35,2,24,103,33,17.4,5.6,".261",".463",".309","0.772","0.202",".282","0","5","6","1","2",".329","27.1"
"Vargas, Miguel",678246,2023,23,256,304,24,15,4,7,61,38,20.1,12.5,".195",".367",".305","0.672","0.172",".224","2","3","4","1","4",".295","27.9"
"Florial, Estevan",664314,2023,25,61,71,10,3,1,0,20,7,28.2,9.9,".230",".311",".324","0.635","0.081",".333","0","3","2","0","1",".288","29.3"
"Lester, Josh",623507,2023,28,22,23,4,0,0,0,7,1,30.4,4.3,".182",".182",".217","0.399","0.000",".267","0","0","0","0","0",".184","25.9"
"Vázquez, Christian",543877,2023,32,327,355,54,13,0,6,82,25,23.1,7,".223",".318",".280","0.598","0.095",".279","0","1","1","1","1",".264","25.0"
"Duran, Ezequiel",677649,2023,24,406,439,74,22,2,14,120,23,27.3,5.2,".276",".443",".324","0.767","0.167",".358","4","8","7","1","2",".330","29.1"
"Andrus, Elvis",462101,2023,34,374,406,67,20,1,6,71,25,17.5,6.2,".251",".358",".304","0.662","0.107",".294","4","12","4","1","2",".290","26.5"
"Duffy, Matt",622110,2023,32,191,209,38,8,0,2,39,12,18.7,5.7,".251",".325",".306","0.631","0.074",".303","0","1","4","0","2",".281","27.0"
"Hedges, Austin",595978,2023,30,185,212,28,5,0,1,47,11,22.2,5.2,".184",".227",".234","0.461","0.043",".236","0","1","2","0","3",".209","24.5"
"Ibáñez, Andy",628451,2023,30,356,383,58,23,2,11,69,24,18,6.3,".264",".433",".312","0.745","0.169",".300","0","1","1","0","1",".320","27.2"
"Moniak, Mickey",666160,2023,25,311,323,50,21,2,14,113,9,35,2.8,".280",".495",".307","0.802","0.215",".397","3","6","3","1","0",".339","28.6"
"Stowers, Kyle",669065,2023,25,30,33,2,0,0,0,12,3,36.4,9.1,".067",".067",".152","0.219","0.000",".111","0","0","0","0","0",".117","25.8"
"Rojas, Johan",679032,2023,22,149,164,32,9,2,2,42,5,25.6,3,".302",".430",".342","0.772","0.128",".410","1","14","4","0","0",".335","29.5"
"Rooker Jr., Brent",667670,2023,28,463,526,63,20,1,30,172,49,32.7,9.3,".246",".488",".329","0.817","0.242",".317","0","4","10","1","4",".348","27.1"
"Jiménez, Eloy",650391,2023,26,456,489,83,23,0,18,93,30,19,6.1,".272",".441",".317","0.758","0.169",".305","0","0","1","2","2",".325","26.5"
"Abrams, CJ",682928,2023,22,563,614,86,28,6,18,118,32,19.2,5.2,".245",".412",".300","0.712","0.167",".279","4","47","13","2","3",".306","28.6"
"Castellanos, Nick",592206,2023,31,626,671,102,37,2,29,185,36,27.6,5.4,".272",".476",".311","0.787","0.204",".337","2","11","3","0","6",".335","27.2"
"Polanco, Jorge",593871,2023,29,302,343,45,18,0,14,88,36,25.7,10.5,".255",".454",".335","0.789","0.199",".310","0","4","2","0","3",".340","27.6"
"Dozier, Hunter",641531,2023,31,82,91,10,2,1,2,29,8,31.9,8.8,".183",".305",".253","0.558","0.122",".250","0","2","0","0","1",".247","28.3"
"Swanson, Dansby",621020,2023,29,565,638,88,25,3,22,154,66,24.1,10.3,".244",".416",".328","0.744","0.172",".297","1","9","5","0","2",".325","28.4"
"Mountcastle, Ryan",663624,2023,26,423,470,74,21,1,18,107,37,22.8,7.9,".270",".452",".328","0.780","0.182",".315","1","3","3","1","7",".333","28.2"
"Castro, Harold",605612,2023,29,258,270,51,13,0,1,66,9,24.4,3.3,".252",".314",".275","0.589","0.062",".332","0","1","0","0","2",".258","26.5"
"Hopkins, TJ",686759,2023,26,41,44,7,0,0,0,17,2,38.6,4.5,".171",".171",".227","0.398","0.000",".292","0","1","1","0","0",".189","28.9"
"Yepez, Juan",660766,2023,25,60,65,8,1,0,2,20,4,30.8,6.2,".183",".300",".246","0.546","0.117",".237","1","0","1","0","0",".243","26.0"
"Pinto, René",650907,2023,26,103,105,17,3,0,6,34,2,32.4,1.9,".252",".456",".267","0.723","0.204",".317","0","0","0","0","0",".306","26.9"
"Smith-Njigba, Canaan",675986,2023,24,32,37,2,1,1,0,16,4,43.2,10.8,".125",".219",".216","0.435","0.094",".235","0","1","0","0","1",".199","26.4"
"McGuire, Reese",624512,2023,28,187,206,36,12,1,1,53,11,25.7,5.3,".267",".358",".310","0.668","0.091",".366","1","2","1","0","1",".293","25.9"
"Turner, Justin",457759,2023,38,558,626,100,31,0,23,110,51,17.6,8.1,".276",".455",".345","0.800","0.179",".304","1","4","11","0","6",".346","25.2"
"Remillard, Zach",621545,2023,29,147,160,29,7,0,1,48,8,30,5,".252",".320",".295","0.615","0.068",".367","3","4","1","1","0",".270","28.4"
"Rizzo, Anthony",519203,2023,33,373,421,65,14,0,12,97,35,23,8.3,".244",".378",".328","0.706","0.134",".298","3","0","12","1","1",".312","24.7"
"Stanton, Giancarlo",519317,2023,33,371,415,34,13,0,24,124,41,29.9,9.9,".191",".420",".275","0.695","0.229",".210","0","0","2","3","1",".297","24.4"
"Edman, Tommy",669242,2023,28,479,528,77,25,4,13,84,35,15.9,6.6,".248",".399",".307","0.706","0.151",".275","4","27","7","1","4",".306","28.8"
"Wisely, Brett",689172,2023,24,120,131,14,5,0,2,40,9,30.5,6.9,".175",".267",".231","0.498","0.092",".241","1","2","0","0","1",".222","27.9"
"Rivera, Emmanuel",656896,2023,27,257,283,50,13,0,4,56,22,19.8,7.8,".261",".358",".314","0.672","0.097",".313","0","1","0","0","4",".295","27.1"
"Mauricio, Ronny",677595,2023,22,101,108,19,4,0,2,31,7,28.7,6.5,".248",".347",".296","0.643","0.099",".338","0","7","0","0","0",".284","27.7"
"Kwan, Steven",680757,2023,25,638,718,123,36,7,5,75,70,10.4,9.7,".268",".370",".340","0.710","0.102",".294","3","21","3","2","6",".313","28.1"
"DeJong, Paul",657557,2023,29,372,400,50,13,0,14,121,21,30.3,5.3,".207",".355",".258","0.613","0.148",".264","4","4","5","0","2",".266","26.8"
"Torrens, Luis",620443,2023,27,28,30,4,3,0,0,9,1,30,3.3,".250",".357",".300","0.657","0.107",".368","0","0","1","0","0",".289","26.3"
"Peterson, Jace",607054,2023,33,374,430,59,10,4,6,101,47,23.5,10.9,".211",".307",".304","0.611","0.096",".270","2","15","4","2","3",".275","28.0"
"Rojas, Josh",668942,2023,29,314,350,56,17,0,4,81,27,23.1,7.7,".245",".338",".303","0.641","0.093",".313","0","12","1","0","4",".284","26.7"
"Meadows, Parker",678009,2023,23,125,145,20,4,2,3,37,17,25.5,11.7,".232",".368",".331","0.699","0.136",".302","1","8","2","1","1",".308","29.0"
"Lewis, Kyle",641786,2023,27,51,54,5,2,0,1,21,3,38.9,5.6,".157",".255",".204","0.459","0.098",".241","0","0","0","0","0",".204","25.8"
"Henderson, Gunnar",683002,2023,22,560,622,77,29,9,28,159,56,25.6,9,".255",".489",".325","0.814","0.234",".306","3","10","3","1","3",".346","28.8"
"Hilliard, Sam",656541,2023,29,72,78,9,5,0,3,33,6,42.3,7.7,".236",".431",".295","0.726","0.195",".389","0","4","0","0","0",".312","28.9"
"Zunino, Mike",572287,2023,32,124,140,12,7,0,3,61,15,43.6,10.7,".177",".306",".271","0.577","0.129",".317","0","0","1","0","0",".261","26.0"
"Maton, Nick",665155,2023,26,249,293,26,9,0,8,73,38,24.9,13,".173",".305",".288","0.593","0.132",".206","2","1","3","1","2",".268","27.2"
"Mervis, Matt",670223,2023,25,90,99,10,2,0,3,32,8,32.3,8.1,".167",".289",".242","0.531","0.122",".218","0","0","1","0","0",".239","24.8"
"Bogaerts, Xander",593428,2023,30,596,665,118,31,2,19,110,56,16.5,8.4,".285",".440",".350","0.790","0.155",".319","2","19","7","0","6",".343","27.6"
"Mancini III, Trey",641820,2023,31,235,263,39,12,0,4,78,21,29.7,8,".234",".336",".299","0.635","0.102",".327","0","0","2","1","3",".280","25.4"
"Lowe, Brandon",664040,2023,28,377,436,50,15,1,21,119,50,27.3,11.5,".231",".443",".328","0.771","0.212",".275","0","7","6","0","3",".334","27.3"
"Rutschman, Adley",668939,2023,25,588,687,111,31,1,20,101,92,14.7,13.4,".277",".435",".374","0.809","0.158",".303","2","1","2","6","5",".352","27.0"
"Cron, C.J.",543068,2023,33,258,278,40,12,0,12,65,17,23.4,6.1,".248",".434",".295","0.729","0.186",".284","0","0","1","0","2",".312","25.0"
"Correa, Carlos",621043,2023,28,514,580,69,29,2,18,131,59,22.6,10.2,".230",".399",".312","0.711","0.169",".272","0","0","4","3","3",".309","26.6"
"Bride, Jonah",681146,2023,27,88,106,12,3,0,0,22,11,20.8,10.4,".170",".205",".286","0.491","0.035",".221","1","0","4","0","2",".237","27.1"
"Caminero, Junior",691406,2023,19,34,36,6,1,0,1,8,2,22.2,5.6,".235",".353",".278","0.631","0.118",".280","0","0","0","0","0",".276","28.6"
"Rengifo, Luis",650859,2023,26,394,445,69,15,4,16,82,41,18.4,9.2,".264",".444",".339","0.783","0.180",".293","4","6","6","0","4",".339","27.4"
"McLain, Matt",680574,2023,23,365,403,63,23,4,16,115,31,28.5,7.7,".290",".507",".357","0.864","0.217",".385","5","14","7","0","0",".370","29.0"
"Rodríguez, Endy",682848,2023,23,186,204,29,7,2,3,49,17,24,8.3,".220",".328",".284","0.612","0.108",".281","0","0","0","0","1",".271","27.8"
"Gomes, Yan",543228,2023,35,382,419,70,20,2,10,81,21,19.3,5,".267",".408",".315","0.723","0.141",".309","0","1","9","1","7",".312","26.2"
"Narváez, Omar",553882,2023,31,128,146,20,5,0,2,27,14,18.5,9.6,".211",".297",".283","0.580","0.086",".245","0","0","0","0","3",".259","24.4"
"Wilson, Weston",642215,2023,28,16,22,4,0,0,1,5,6,22.7,27.3,".313",".500",".500","1.000","0.187",".400","1","3","0","0","0",".441","27.2"
"Witt Jr., Bobby",677951,2023,23,641,694,108,28,11,30,121,40,17.4,5.8,".276",".495",".319","0.814","0.219",".295","15","49","4","1","8",".343","30.5"
"Lee, Korey",686676,2023,24,65,70,3,1,0,1,20,5,28.6,7.1,".077",".138",".143","0.281","0.061",".091","0","0","0","0","0",".134","28.0"
"Toglia, Michael",669911,2023,24,141,152,14,5,0,4,50,10,32.9,6.6,".163",".284",".224","0.508","0.121",".218","1","1","1","0","0",".225","28.0"
"Pham, Tommy",502054,2023,35,426,481,63,27,3,16,106,47,22,9.8,".256",".446",".328","0.774","0.190",".300","3","22","2","1","6",".332","27.8"
"Crawford, J.P.",641487,2023,28,534,638,88,35,0,19,125,94,19.6,14.7,".266",".438",".380","0.818","0.172",".314","0","2","5","1","2",".359","26.7"
"De La Cruz, Bryan",650559,2023,26,579,626,98,32,0,19,142,40,22.7,6.4,".257",".411",".304","0.715","0.154",".307","1","4","1","0","5",".309","27.7"
"Diaz, Yainer",673237,2023,24,355,377,55,22,0,23,74,11,19.6,2.9,".282",".538",".308","0.846","0.256",".292","0","0","5","0","6",".354","27.6"
"Bader, Harrison",664056,2023,29,319,344,53,12,2,7,59,17,17.2,4.9,".232",".348",".274","0.622","0.116",".261","3","20","3","0","4",".271","28.8"
"Beaty, Matt",607461,2023,30,61,72,10,4,0,0,14,6,19.4,8.3,".230",".295",".347","0.642","0.065",".298","0","0","5","0","0",".300","25.5"
"Kelenic, Jarred",672284,2023,23,372,416,56,25,2,11,132,41,31.7,9.9,".253",".419",".327","0.746","0.166",".359","5","13","1","4","2",".321","28.0"
"Querecuto, Juniel",578570,2023,30,20,21,1,1,0,0,6,1,28.6,4.8,".100",".150",".143","0.293","0.050",".143","0","0","0","0","0",".134","26.8"
"Haniger, Mitch",571745,2023,32,211,229,24,13,1,6,65,15,28.4,6.6,".209",".365",".266","0.631","0.156",".270","0","1","2","0","1",".274","26.7"
"Refsnyder, Rob",608701,2023,32,202,243,39,9,1,1,47,33,19.3,13.6,".248",".317",".365","0.682","0.069",".316","2","7","5","0","1",".314","27.1"
"Rosario, Amed",642708,2023,27,510,545,95,25,8,6,99,29,18.2,5.3,".263",".378",".305","0.683","0.115",".314","2","15","3","0","3",".297","29.4"
"Schneider, Davis",676914,2023,24,116,141,11,12,1,8,43,21,30.5,14.9,".276",".603",".404","1.007","0.327",".369","0","1","4","0","0",".424","27.4"
"Pérez, Roberto",547379,2023,34,15,17,2,0,0,0,6,2,35.3,11.8,".133",".133",".235","0.368","0.000",".222","0","0","0","0","0",".186",
"McCann, James",543510,2023,33,207,226,26,14,0,6,57,9,25.2,4,".222",".377",".269","0.646","0.155",".274","1","3","5","0","2",".279","26.1"
"Marte, Starling",516782,2023,34,315,341,65,7,1,5,69,16,20.2,4.7,".248",".324",".301","0.625","0.076",".303","4","24","8","1","0",".278","27.1"
"McKenna, Ryan",663630,2023,26,122,139,22,7,0,2,40,9,28.8,6.5,".254",".361",".316","0.677","0.107",".354","0","5","3","0","2",".298","28.7"
"Conforto, Michael",624424,2023,30,406,470,68,14,0,15,106,53,22.6,11.3,".239",".384",".334","0.718","0.145",".284","0","4","7","4","4",".315","26.1"
"Phillips, Brett",621433,2023,29,63,71,7,1,0,3,36,8,50.7,11.3,".175",".333",".268","0.601","0.158",".333","1","3","0","0","0",".268","28.1"
"Aguilar, Jesús",542583,2023,33,104,115,16,2,0,5,31,8,27,7,".221",".385",".281","0.666","0.164",".261","0","0","1","2","1",".282","23.0"
"Williams, Luke",663897,2023,26,19,19,1,0,0,0,7,0,36.8,0,".053",".053",".053","0.106","0.000",".083","0","4","0","0","0",".046","27.4"
"O'Neill, Tyler",641933,2023,28,238,266,32,14,0,9,67,28,25.2,10.5,".231",".403",".312","0.715","0.172",".284","0","5","0","0","0",".313","28.5"
"McNeil, Jeff",643446,2023,31,585,648,119,25,4,10,65,39,10,6,".270",".378",".333","0.711","0.108",".288","0","10","18","0","3",".314","27.4"
"Garcia, Maikel",672580,2023,23,464,515,98,20,4,4,115,38,22.3,7.4,".272",".358",".323","0.681","0.086",".344","7","23","2","0","10",".299","28.2"
"Duvall, Adam",594807,2023,34,320,353,32,24,2,21,110,22,31.2,6.2,".247",".531",".303","0.834","0.284",".299","0","4","6","1","5",".347","27.6"
"Mullins II, Cedric",656775,2023,28,404,455,53,23,3,15,101,43,22.2,9.5,".233",".416",".305","0.721","0.183",".271","3","19","1","1","4",".311","28.0"
"Robles, Victor",645302,2023,26,107,126,26,5,1,0,18,11,14.3,8.7,".299",".364",".385","0.749","0.065",".360","1","8","4","0","0",".338","28.0"
"Hernández, Enrique",571771,2023,31,465,508,76,23,0,11,97,34,19.1,6.7,".237",".357",".289","0.646","0.120",".273","1","4","3","1","6",".282","26.9"
"Luplow, Jordan",656669,2023,29,77,90,11,3,0,2,27,12,30,13.3,".208",".325",".322","0.647","0.117",".292","0","2","1","1","0",".290","27.6"
"Camargo, Johan",622666,2023,29,18,20,4,0,0,0,4,1,20,5,".222",".222",".300","0.522","0.000",".286","0","0","1","0","0",".248","24.2"
"Arenado, Nolan",571448,2023,32,560,612,95,26,2,26,101,41,16.5,6.7,".266",".459",".315","0.774","0.193",".279","3","3","3","5","8",".327","24.9"
"Aranda, Jonathan",666018,2023,25,87,103,13,4,1,2,31,13,30.1,12.6,".230",".368",".340","0.708","0.138",".327","0","0","2","1","1",".312","26.1"
"Arozarena, Randy",668227,2023,28,551,654,95,19,3,23,156,80,23.9,12.2,".254",".425",".364","0.789","0.171",".310","10","22","18","1","5",".347","28.4"
"Cabrera, Oswaldo",665828,2023,24,298,330,47,11,0,5,72,25,21.8,7.6,".211",".299",".275","0.574","0.088",".260","0","8","2","1","2",".256","27.8"
"Kirilloff, Alex",666135,2023,25,281,319,50,14,1,11,80,28,25.1,8.8,".270",".445",".348","0.793","0.175",".337","0","1","7","1","3",".343","27.2"
"Torres, Gleyber",650402,2023,26,596,672,108,28,2,25,98,67,14.6,10,".273",".453",".347","0.800","0.180",".288","6","13","3","0","6",".346","26.4"
"Díaz, Aledmys",649557,2023,32,315,344,47,20,1,4,66,17,19.2,4.9,".229",".337",".280","0.617","0.108",".273","0","1","7","2","4",".268","26.0"
"Alberto, Hanser",593643,2023,30,82,90,10,5,0,3,13,4,14.4,4.4,".220",".390",".261","0.651","0.170",".224","0","0","1","0","1",".279","25.2"
"De La Cruz, Elly",682829,2023,21,388,427,56,15,7,13,144,35,33.7,8.2,".235",".410",".300","0.710","0.175",".336","8","35","2","3","1",".305","30.5"
"Cave, Jake",595909,2023,30,184,203,25,8,1,5,55,15,27.1,7.4,".212",".348",".272","0.620","0.136",".270","0","3","1","0","2",".271","27.6"
"Crow-Armstrong, Pete",691718,2023,21,14,19,0,0,0,0,7,3,36.8,15.8,".000",".000",".176","0.176","0.000",".000","2","2","0","0","0",".123","29.9"
"Smith, Pavin",656976,2023,27,191,228,24,5,0,7,45,35,19.7,15.4,".188",".325",".317","0.642","0.137",".209","1","1","1","0","0",".293","26.2"
"Herrera, Jose",645444,2023,26,101,120,16,5,0,0,30,13,25,10.8,".208",".257",".296","0.553","0.049",".292","0","1","0","0","1",".256","25.4"
"Martini, Nick",605361,2023,33,72,79,9,3,1,6,15,5,19,6.3,".264",".583",".329","0.912","0.319",".255","0","0","2","0","0",".382","27.2"
"Cruz Jr., Nelson",443558,2023,42,143,152,24,5,1,5,46,6,30.3,3.9,".245",".399",".283","0.682","0.154",".323","0","1","2","1","1",".291","24.7"
"Outman, James",681546,2023,26,483,567,78,16,3,23,181,68,31.9,12,".248",".437",".353","0.790","0.189",".343","3","16","12","1","4",".344","28.9"
"Heineman, Tyler",623168,2023,32,38,47,7,1,1,0,8,8,17,17,".237",".316",".383","0.699","0.079",".300","0","1","1","0","0",".325","25.7"
"Schwarber, Kyle",656941,2023,30,585,720,48,19,1,47,215,126,29.9,17.5,".197",".474",".343","0.817","0.277",".209","2","0","6","5","3",".350","25.0"
"Encarnacion-Strand, Christian",687952,2023,23,222,241,40,7,0,13,69,14,28.6,5.8,".270",".477",".328","0.805","0.207",".336","0","2","5","0","0",".346","27.6"